date,strategy,equity,cum_return,drawdown,daily_ret,gross_ret,cost_ret,is_entry_day,rebalance_date,signal_date,year,month_num,month,quarter,year_quarter,day_of_week,days_since_start
2020-10-16,ML_Full_CW,18273.870206903983,0.8273870206903984,-0.011063711556948852,-0.0035677974600057455,-0.0035677974600057455,0.0,False,2020-10-02,2020-10-02,2020,10,2020-10,Q4,2020-Q4,Friday,273
2020-10-16,ML_Full_EW,18139.830660685675,0.8139830660685674,-0.012271665431435874,-0.0038363954083229833,-0.0038363954083229833,0.0,False,2020-10-02,2020-10-02,2020,10,2020-10,Q4,2020-Q4,Friday,273
2020-10-19,BH_Full,12718.39957011241,0.27183995701124086,-0.04161166561673857,-0.015331742397458492,-0.015331742397458492,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Monday,277
2020-10-19,BH_MCap10,17379.090364227523,0.7379090364227523,-0.07031801678676686,-0.019553394538370572,-0.019553394538370572,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Monday,277
2020-10-19,BH_QQQ,12817.140122685472,0.2817140122685473,-0.06262395236645024,-0.016325368090227665,-0.016325368090227665,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Monday,277
2020-10-19,ML_Full_CW,17864.39356076272,0.7864393560762721,-0.03322356658788028,-0.022407768113979376,-0.022173089655496706,-0.00023467845848267055,True,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Monday,276
2020-10-19,ML_Full_EW,17757.727956635717,0.7757727956635718,-0.033077464259722356,-0.021064292781855176,-0.020829291811889944,-0.00023500096996523223,True,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Monday,276
2020-10-20,BH_Full,12734.565559311483,0.27345655593114815,-0.04039348597261372,0.0012710710266614633,0.0012710710266614633,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Tuesday,278
2020-10-20,BH_MCap10,17377.598060056585,0.7377598060056585,-0.0703978465288373,-8.586779512975706e-05,-8.586779512975706e-05,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Tuesday,278
2020-10-20,BH_QQQ,12844.688010236754,0.28446880102367533,-0.060609249421308076,0.0021493006464463615,0.0021493006464463615,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Tuesday,278
2020-10-20,ML_Full_CW,17902.36740325006,0.7902367403250061,-0.03116851692285849,0.00212567207267243,0.00212567207267243,0.0,False,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Tuesday,277
2020-10-20,ML_Full_EW,17783.59149449773,0.778359149449773,-0.03166917387066914,0.0014564666113352953,0.0014564666113352953,0.0,False,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Tuesday,277
2020-10-21,BH_Full,12674.35430486158,0.2674354304861579,-0.04493067349729052,-0.0047281749950139895,-0.0047281749950139895,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Wednesday,279
2020-10-21,BH_MCap10,17516.201009693425,0.7516201009693424,-0.06298338107655932,0.0079759555467811,0.0079759555467811,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Wednesday,279
2020-10-21,BH_QQQ,12834.755555770831,0.28347555557708315,-0.061335655220218666,-0.0007732733140740633,-0.0007732733140740633,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Wednesday,279
2020-10-21,ML_Full_CW,17680.251041348827,0.7680251041348827,-0.043188900566499044,-0.012407094374619345,-0.012407094374619345,0.0,False,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Wednesday,278
2020-10-21,ML_Full_EW,17540.328490132666,0.7540328490132666,-0.04491503964847943,-0.0136790706444382,-0.0136790706444382,0.0,False,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Wednesday,278
2020-10-22,BH_Full,12671.798277806769,0.26717982778067695,-0.04512328157649059,-0.00020166921275266425,-0.00020166921275266425,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Thursday,280
2020-10-22,BH_MCap10,17407.10836136163,0.7407108361361627,-0.0688192141109425,-0.006228099818643584,-0.006228099818643584,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Thursday,280
2020-10-22,BH_QQQ,12834.303951056876,0.28343039510568757,-0.06136868313735211,-3.5186078300664114e-05,-3.5186078300664114e-05,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Thursday,280
2020-10-22,ML_Full_CW,17704.97265412361,0.770497265412361,-0.041851028528172796,0.0013982614113885895,0.0013982614113885895,0.0,False,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Thursday,279
2020-10-22,ML_Full_EW,17567.608389567165,0.7567608389567166,-0.04342962723533961,0.0015552673058459108,0.0015552673058459108,0.0,False,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Thursday,279
2020-10-23,BH_Full,12728.365281302998,0.2728365281302998,-0.04086070467261649,0.0044640075746233965,0.0044640075746233965,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Friday,281
2020-10-23,BH_MCap10,17362.69588724829,0.736269588724829,-0.07119502758263507,-0.002551398726966081,-0.002551398726966081,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Friday,281
2020-10-23,BH_QQQ,12859.590965797282,0.2859590965797283,-0.05951932815590344,0.0019702677166473226,0.0019702677166473226,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Friday,281
2020-10-23,ML_Full_CW,17846.21081052189,0.784621081052189,-0.034207571690973326,0.007977315704319147,0.007977315704319147,0.0,False,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Friday,280
2020-10-23,ML_Full_EW,17728.587657226857,0.7728587657226857,-0.03466417694421964,0.009163413942861624,0.009163413942861624,0.0,False,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Friday,280
2020-10-26,BH_Full,12504.338456613485,0.2504338456613484,-0.057742128643278545,-0.0176005967568037,-0.0176005967568037,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Monday,284
2020-10-26,BH_MCap10,17068.115653396628,0.7068115653396627,-0.0869533860630275,-0.016966272735791654,-0.016966272735791654,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Monday,284
2020-10-26,BH_QQQ,12666.745780594474,0.2666745780594475,-0.0736229780949893,-0.014996214554235832,-0.014996214554235832,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Monday,284
2020-10-26,ML_Full_CW,17638.230306252794,0.7638230306252793,-0.0454629579682978,-0.01165404278125385,-0.01165404278125385,0.0,False,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Monday,283
2020-10-26,ML_Full_EW,17534.685368690403,0.7534685368690404,-0.04522231213895611,-0.01093726653727052,-0.01093726653727052,0.0,False,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Monday,283
2020-10-27,BH_Full,12506.53888666364,0.25065388866636407,-0.057576316390009596,0.00017597332780061592,0.00017597332780061592,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Tuesday,285
2020-10-27,BH_MCap10,17292.16462603544,0.729216462603544,-0.07496804685054015,0.013126755008495916,0.013126755008495916,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Tuesday,285
2020-10-27,BH_QQQ,12765.654336053456,0.2765654336053456,-0.06638934329769275,0.007808521397067114,0.007808521397067114,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Tuesday,285
2020-10-27,ML_Full_CW,17507.03875179301,0.7507038751793009,-0.05256271776047994,-0.007437909142918761,-0.007437909142918761,0.0,False,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Tuesday,284
2020-10-27,ML_Full_EW,17364.23310671738,0.7364233106717379,-0.054503574571407865,-0.0097208623017199,-0.0097208623017199,0.0,False,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Tuesday,284
2020-10-28,BH_Full,12098.20365811786,0.2098203658117861,-0.08834620354433653,-0.03264973884830835,-0.03264973884830835,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Wednesday,286
2020-10-28,BH_MCap10,16491.513758270215,0.6491513758270215,-0.11779829118470353,-0.04630136741583801,-0.04630136741583801,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Wednesday,286
2020-10-28,BH_QQQ,12267.964571966346,0.22679645719663455,-0.10278767081397977,-0.038986623872581894,-0.038986623872581894,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Wednesday,286
2020-10-28,ML_Full_CW,16825.913909626906,0.6825913909626906,-0.08942349578678,-0.03890577109143285,-0.03890577109143285,0.0,False,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Wednesday,285
2020-10-28,ML_Full_EW,16686.767452741115,0.6686767452741114,-0.09139212301743216,-0.03901500571967036,-0.03901500571967036,0.0,False,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Wednesday,285
2020-10-29,BH_Full,12260.22203129521,0.22602220312952115,-0.07613739394113628,0.013391936336650812,0.013391936336650812,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Thursday,287
2020-10-29,BH_MCap10,16819.575967151108,0.6819575967151108,-0.10024883844709132,0.019892789327260685,0.019892789327260685,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Thursday,287
2020-10-29,BH_QQQ,12482.489632680112,0.24824896326801116,-0.0870984724744609,0.017486605822450763,0.017486605822450763,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Thursday,287
2020-10-29,ML_Full_CW,17110.59525006558,0.7110595250065581,-0.07401725151477845,0.016919220077299704,0.016919220077299704,0.0,False,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Thursday,286
2020-10-29,ML_Full_EW,16962.43387310759,0.6962433873107592,-0.07638186523839041,0.016520061248962343,0.016520061248962343,0.0,False,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Thursday,286
2020-10-30,BH_Full,11995.27244280973,0.19952724428097302,-0.09610253133160163,-0.021610504916564688,-0.021610504916564688,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Friday,288
2020-10-30,BH_MCap10,16166.851685079622,0.6166851685079622,-0.13516585610048482,-0.03880741603392779,-0.03880741603392779,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Friday,288
2020-10-30,BH_QQQ,12165.894783509675,0.21658947835096742,-0.11025250103121076,-0.02536311733370622,-0.02536311733370622,0.0,False,,,2020,10,2020-10,Q4,2020-Q4,Friday,288
2020-10-30,ML_Full_CW,16477.454828372956,0.6477454828372957,-0.10828123235751275,-0.0370028285071028,-0.0370028285071028,0.0,False,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Friday,287
2020-10-30,ML_Full_EW,16319.814840926121,0.6319814840926121,-0.11137298716734634,-0.03788483639722742,-0.03788483639722742,0.0,False,2020-10-16,2020-10-16,2020,10,2020-10,Q4,2020-Q4,Friday,287
2020-11-02,BH_Full,12100.23436716036,0.21002343671603585,-0.08819318052865521,0.00875027431440678,0.00875027431440678,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Monday,291
2020-11-02,BH_MCap10,16290.581673954375,0.6290581673954376,-0.12854700902452942,0.00765331378582168,0.00765331378582168,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Monday,291
2020-11-02,BH_QQQ,12192.993915588098,0.21929939155880973,-0.10827061762517609,0.002227467240235814,0.002227467240235814,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Monday,291
2020-11-02,ML_Full_CW,16367.749113204352,0.6367749113204353,-0.1142182321036771,-0.00665792844291091,-0.006419469115498669,-0.00023845932741224044,True,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Monday,290
2020-11-02,ML_Full_EW,16217.377465746364,0.6217377465746363,-0.11695078443990659,-0.0062768711641795205,-0.0060383203610661455,-0.00023855080311337498,True,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Monday,290
2020-11-03,BH_Full,12364.498592867094,0.23644985928670947,-0.06827968829121012,0.021839595638241338,0.021839595638241338,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Tuesday,292
2020-11-03,BH_MCap10,16665.133515486716,0.6665133515486716,-0.10851062670795508,0.022991925581833605,0.022991925581833605,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Tuesday,292
2020-11-03,BH_QQQ,12403.90756321077,0.24039075632107698,-0.0928455384337119,0.01729793757651521,0.01729793757651521,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Tuesday,292
2020-11-03,ML_Full_CW,16887.698983916147,0.6887698983916146,-0.08607984163158655,0.03176673023979447,0.03176673023979447,0.0,False,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Tuesday,291
2020-11-03,ML_Full_EW,16646.205730315694,0.6646205730315695,-0.09360074134953833,0.026442516089613306,0.026442516089613306,0.0,False,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Tuesday,291
2020-11-04,BH_Full,12826.606935240829,0.28266069352408296,-0.0334577563247922,0.037373803628423685,0.037373803628423685,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Wednesday,293
2020-11-04,BH_MCap10,17386.22235966922,0.7386222359669221,-0.06993649580220751,0.04326931095465891,0.04326931095465891,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Wednesday,293
2020-11-04,BH_QQQ,12957.597736448903,0.29575977364489026,-0.05235164500386069,0.044638366612819835,0.044638366612819835,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Wednesday,293
2020-11-04,ML_Full_CW,17409.231761335563,0.7409231761335562,-0.05785578819556658,0.030882406058760574,0.030882406058760574,0.0,False,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Wednesday,292
2020-11-04,ML_Full_EW,17215.89410161578,0.7215894101615781,-0.06258075242390626,0.03422331674434274,0.03422331674434274,0.0,False,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Wednesday,292
2020-11-05,BH_Full,13151.561532485453,0.3151561532485454,-0.008970972945591571,0.025334416099695112,0.025334416099695112,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Thursday,294
2020-11-05,BH_MCap10,17921.220385918365,0.7921220385918364,-0.04131715982808459,0.030771378346694744,0.030771378346694744,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Thursday,294
2020-11-05,BH_QQQ,13295.415157934147,0.32954151579341473,-0.027645512719863485,0.02607099158009718,0.02607099158009718,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Thursday,294
2020-11-05,ML_Full_CW,18070.786343013082,0.8070786343013081,-0.022054103867115593,0.03800021682443085,0.03800021682443085,0.0,False,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Thursday,293
2020-11-05,ML_Full_EW,17907.195489081652,0.7907195489081653,-0.024938837187813645,0.04015483502544266,0.04015483502544266,0.0,False,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Thursday,293
2020-11-06,BH_Full,13210.968089071399,0.32109680890714,-0.0044944230067421875,0.004517072473805284,0.004517072473805284,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Friday,295
2020-11-06,BH_MCap10,17865.30733661312,0.7865307336613121,-0.04430818832705563,-0.003119935367190574,-0.003119935367190574,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Friday,295
2020-11-06,BH_QQQ,13305.347612400068,0.3305347612400069,-0.026919106920953118,0.0007470586174207483,0.0007470586174207483,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Friday,295
2020-11-06,ML_Full_CW,18137.20272240691,0.8137202722406909,-0.018459815028140314,0.0036753452856526907,0.0036753452856526907,0.0,False,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Friday,294
2020-11-06,ML_Full_EW,18013.656760180318,0.8013656760180319,-0.019141935553762646,0.005945167190673703,0.005945167190673703,0.0,False,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Friday,294
2020-11-09,BH_Full,12963.555841462357,0.29635558414623575,-0.023138043266107355,-0.0187277908735326,-0.0187277908735326,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Monday,298
2020-11-09,BH_MCap10,17190.28901773796,0.7190289017737959,-0.08041780950083433,-0.0377837507162152,-0.0377837507162152,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Monday,298
2020-11-09,BH_QQQ,13033.470177634512,0.3033470177634512,-0.04680274654741057,-0.02043369648698068,-0.02043369648698068,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Monday,298
2020-11-09,ML_Full_CW,17549.46167175456,0.754946167175456,-0.05026689511663507,-0.03240527547978747,-0.03240527547978747,0.0,False,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Monday,297
2020-11-09,ML_Full_EW,17336.34421108799,0.7336344211087991,-0.05602214731600763,-0.03759994753478069,-0.03759994753478069,0.0,False,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Monday,297
2020-11-10,BH_Full,12746.860674746282,0.2746860674746281,-0.03946699399242004,-0.01671571977365982,-0.01671571977365982,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Tuesday,299
2020-11-10,BH_MCap10,16718.52719117762,0.6718527191177621,-0.10565437029481506,-0.02744350755671099,-0.02744350755671099,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Tuesday,299
2020-11-10,BH_QQQ,12799.980568175715,0.2799980568175715,-0.06387890902850935,-0.017914615699160863,-0.017914615699160863,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Tuesday,299
2020-11-10,ML_Full_CW,17129.004447325988,0.7129004447325988,-0.07302099166364706,-0.023958411505310778,-0.023958411505310778,0.0,False,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Tuesday,298
2020-11-10,ML_Full_EW,16915.2220684384,0.69152220684384,-0.07895258588458376,-0.02429128872396572,-0.02429128872396572,0.0,False,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Tuesday,298
2020-11-11,BH_Full,13016.956639217571,0.3016956639217572,-0.019114054136561198,0.02118921445547728,0.02118921445547728,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Wednesday,300
2020-11-11,BH_MCap10,17188.993638553573,0.7188993638553574,-0.08048710488188793,0.028140424212978354,0.028140424212978354,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Wednesday,300
2020-11-11,BH_QQQ,13086.310778408393,0.3086310778408392,-0.04293827186476773,0.022369581633941982,0.022369581633941982,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Wednesday,300
2020-11-11,ML_Full_CW,17565.12106253144,0.7565121062531441,-0.0494194479355603,0.02546071002238181,0.02546071002238181,0.0,False,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Wednesday,299
2020-11-11,ML_Full_EW,17377.819927930857,0.7377819927930858,-0.05376376125449778,0.027348021658882178,0.027348021658882178,0.0,False,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Wednesday,299
2020-11-12,BH_Full,12909.911922388275,0.2909911922388275,-0.027180352675226227,-0.008223482630862478,-0.008223482630862478,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Thursday,301
2020-11-12,BH_MCap10,17039.628836179625,0.7039628836179626,-0.088477267933177,-0.008689560629014048,-0.008689560629014048,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Thursday,301
2020-11-12,BH_QQQ,13024.888263448809,0.30248882634488083,-0.047430381161959634,-0.004693646360663162,-0.004693646360663162,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Thursday,301
2020-11-12,ML_Full_CW,17329.36066815964,0.7329360668159639,-0.06217821259417289,-0.013422076257402377,-0.013422076257402377,0.0,False,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Thursday,300
2020-11-12,ML_Full_EW,17165.099889411253,0.7165099889411253,-0.06534653803486212,-0.012240893242178547,-0.012240893242178547,0.0,False,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Thursday,300
2020-11-13,BH_Full,13081.105580739306,0.3081105580739305,-0.014280144266176298,0.013260637204979497,0.013260637204979497,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Friday,302
2020-11-13,BH_MCap10,17050.81760466899,0.7050817604668991,-0.08787873278197489,0.000656632171800009,0.000656632171800009,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Friday,302
2020-11-13,BH_QQQ,13139.151379182276,0.31391513791822767,-0.03907379718212478,0.008772675313777567,0.008772675313777567,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Friday,302
2020-11-13,ML_Full_CW,17401.384125275006,0.7401384125275006,-0.058280482690542534,0.004156152006675055,0.004156152006675055,0.0,False,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Friday,301
2020-11-13,ML_Full_EW,17262.000414528724,0.7262000414528724,-0.06007022669086848,0.005645206013467316,0.005645206013467316,0.0,False,2020-10-30,2020-10-30,2020,11,2020-11,Q4,2020-Q4,Friday,301
2020-11-16,BH_Full,13178.292677647092,0.3178292677647092,-0.006956661510698292,0.007429578204068976,0.007429578204068976,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Monday,305
2020-11-16,BH_MCap10,17128.21593616371,0.7128215936163709,-0.08373836451106031,0.00453927390986375,0.00453927390986375,0.0,False,,,2020,11,2020-11,Q4,2020-Q4,Monday,305
