rebalance_date,signal_date,entry_date,holdings,n_holdings,n_sold,n_bought,turnover_est,cost,exposure,regime_scale,defense_scale,vol_scale,dd_scale,estimated_vol,regime_score,breadth_gate,benchmark_trend_gate,anchor_used,skipped_no_hold_dates,strategy,holdings_text,holding_count_from_text,year,month
2025-01-22,2025-01-22,2025-01-23,"['MU', 'CTAS', 'AAPL', 'MSFT', 'VRTX', 'AMD', 'AMAT', 'KLAC', 'INTC', 'BIIB']",10,5,5,0.5714135933419947,0.0006856963120103,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['MU', 'CTAS', 'AAPL', 'MSFT', 'VRTX', 'AMD', 'AMAT', 'KLAC', 'INTC', 'BIIB']",10,2025,2025-01
2025-02-05,2025-02-05,2025-02-06,"['MSFT', 'ORCL', 'NVDA', 'PYPL', 'TSLA', 'NFLX', 'META', 'AMZN', 'AAPL', 'INTC']",10,7,7,0.8285444680155906,0.0009942533616187,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['MSFT', 'ORCL', 'NVDA', 'PYPL', 'TSLA', 'NFLX', 'META', 'AMZN', 'AAPL', 'INTC']",10,2025,2025-02
2025-02-20,2025-02-20,2025-02-21,"['NVDA', 'AVGO', 'EA', 'MSFT', 'ORCL', 'META', 'AMZN', 'TSLA', 'AAPL', 'NFLX']",10,2,2,0.2,0.00024,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['NVDA', 'AVGO', 'EA', 'MSFT', 'ORCL', 'META', 'AMZN', 'TSLA', 'AAPL', 'NFLX']",10,2025,2025-02
2025-03-06,2025-03-06,2025-03-07,"['AVGO', 'NVDA', 'TSLA', 'MU', 'ORCL', 'AMZN', 'GOOGL', 'NFLX', 'META', 'MSFT']",10,2,2,0.2,0.0002399999999999,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['AVGO', 'NVDA', 'TSLA', 'MU', 'ORCL', 'AMZN', 'GOOGL', 'NFLX', 'META', 'MSFT']",10,2025,2025-03
2025-03-20,2025-03-20,2025-03-21,"['NVDA', 'AVGO', 'TSLA', 'MU', 'ORCL', 'LRCX', 'AMD', 'MSFT', 'AMZN', 'META']",10,2,2,0.3542483296148579,0.0004250979955378,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['NVDA', 'AVGO', 'TSLA', 'MU', 'ORCL', 'LRCX', 'AMD', 'MSFT', 'AMZN', 'META']",10,2025,2025-03
2025-04-03,2025-04-03,2025-04-04,"['NVDA', 'MU', 'AVGO', 'TSLA', 'MCHP', 'AMD', 'LRCX', 'ORCL', 'DXCM', 'META']",10,2,2,0.2571308746735958,0.0003085570496083,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['NVDA', 'MU', 'AVGO', 'TSLA', 'MCHP', 'AMD', 'LRCX', 'ORCL', 'DXCM', 'META']",10,2025,2025-04
2025-04-17,2025-04-17,2025-04-21,"['MCHP', 'NVDA', 'MU', 'AVGO', 'ORCL', 'TSLA', 'META', 'LRCX', 'MSFT', 'AMD']",10,1,1,0.2499318612473175,0.0002999182334967,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['MCHP', 'NVDA', 'MU', 'AVGO', 'ORCL', 'TSLA', 'META', 'LRCX', 'MSFT', 'AMD']",10,2025,2025-04
2025-05-02,2025-05-02,2025-05-05,"['MCHP', 'NFLX', 'WBD', 'MU', 'KHC', 'BIIB', 'COST', 'ADBE', 'MSFT', 'AVGO']",10,6,6,0.7999370986313731,0.0009599245183576,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['MCHP', 'NFLX', 'WBD', 'MU', 'KHC', 'BIIB', 'COST', 'ADBE', 'MSFT', 'AVGO']",10,2025,2025-05
2025-05-16,2025-05-16,2025-05-19,"['MDLZ', 'EA', 'KDP', 'MNST', 'MSFT', 'VRSK', 'PEP', 'KHC', 'TMUS', 'XEL']",10,8,8,0.8399949669407508,0.0010079939603289,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['MDLZ', 'EA', 'KDP', 'MNST', 'MSFT', 'VRSK', 'PEP', 'KHC', 'TMUS', 'XEL']",10,2025,2025-05
2025-06-02,2025-06-02,2025-06-03,"['REGN', 'VRTX', 'MNST', 'NFLX', 'EA', 'MSFT', 'MDLZ', 'XEL', 'KDP', 'VRSK']",10,3,3,0.3599924504111263,0.0004319909404933,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['REGN', 'VRTX', 'MNST', 'NFLX', 'EA', 'MSFT', 'MDLZ', 'XEL', 'KDP', 'VRSK']",10,2025,2025-06
2025-06-16,2025-06-16,2025-06-17,"['MSFT', 'AAPL', 'COST', 'CHTR', 'SNPS', 'ORCL', 'HON', 'NFLX', 'XEL', 'KDP']",10,6,6,0.6000000000000001,0.00072,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['MSFT', 'AAPL', 'COST', 'CHTR', 'SNPS', 'ORCL', 'HON', 'NFLX', 'XEL', 'KDP']",10,2025,2025-06
2025-07-01,2025-07-01,2025-07-02,"['MSFT', 'COST', 'NVDA', 'TSLA', 'AAPL', 'LULU', 'NFLX', 'ADP', 'KDP', 'HON']",10,4,4,0.4,0.0004799999999999,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['MSFT', 'COST', 'NVDA', 'TSLA', 'AAPL', 'LULU', 'NFLX', 'ADP', 'KDP', 'HON']",10,2025,2025-07
2025-07-16,2025-07-16,2025-07-17,"['JD', 'LULU', 'BIIB', 'NVDA', 'FTNT', 'AAPL', 'COST', 'PAYX', 'TMUS', 'MSFT']",10,5,5,0.5,0.0006,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['JD', 'LULU', 'BIIB', 'NVDA', 'FTNT', 'AAPL', 'COST', 'PAYX', 'TMUS', 'MSFT']",10,2025,2025-07
2025-07-30,2025-07-30,2025-07-31,"['TSLA', 'LULU', 'AAPL', 'ODFL', 'INTC', 'NVDA', 'MSFT', 'FTNT', 'BIIB', 'JD']",10,3,3,0.3799899338815017,0.0004559879206578,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['TSLA', 'LULU', 'AAPL', 'ODFL', 'INTC', 'NVDA', 'MSFT', 'FTNT', 'BIIB', 'JD']",10,2025,2025-07
2025-08-13,2025-08-13,2025-08-14,"['TXN', 'TSLA', 'AAPL', 'MSFT', 'NFLX', 'AMZN', 'NVDA', 'FTNT', 'COST', 'CRM']",10,5,5,0.6133148794424118,0.0007359778553308,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['TXN', 'TSLA', 'AAPL', 'MSFT', 'NFLX', 'AMZN', 'NVDA', 'FTNT', 'COST', 'CRM']",10,2025,2025-08
2025-08-27,2025-08-27,2025-08-28,"['DXCM', 'AMZN', 'TSLA', 'AAPL', 'MSFT', 'CRM', 'NFLX', 'NVDA', 'FTNT', 'COST']",10,1,1,0.1866505197594823,0.0002239806237113,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['DXCM', 'AMZN', 'TSLA', 'AAPL', 'MSFT', 'CRM', 'NFLX', 'NVDA', 'FTNT', 'COST']",10,2025,2025-08
2025-09-11,2025-09-11,2025-09-12,"['LULU', 'META', 'MSFT', 'NVDA', 'AMZN', 'AMAT', 'NFLX', 'AAPL', 'PYPL', 'DXCM']",10,4,4,0.4599924504111263,0.0005519909404933,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['LULU', 'META', 'MSFT', 'NVDA', 'AMZN', 'AMAT', 'NFLX', 'AAPL', 'PYPL', 'DXCM']",10,2025,2025-09
2025-09-25,2025-09-25,2025-09-26,"['MSFT', 'AMZN', 'AMGN', 'HON', 'COST', 'NFLX', 'META', 'DXCM', 'PYPL', 'LULU']",10,3,3,0.3,0.00036,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['MSFT', 'AMZN', 'AMGN', 'HON', 'COST', 'NFLX', 'META', 'DXCM', 'PYPL', 'LULU']",10,2025,2025-09
2025-10-09,2025-10-09,2025-10-10,"['CHTR', 'SBUX', 'VRSK', 'CMCSA', 'TXN', 'INTU', 'MSFT', 'HON', 'COST', 'LULU']",10,6,6,0.6000000000000001,0.00072,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['CHTR', 'SBUX', 'VRSK', 'CMCSA', 'TXN', 'INTU', 'MSFT', 'HON', 'COST', 'LULU']",10,2025,2025-10
2025-10-23,2025-10-23,2025-10-24,"['NFLX', 'ODFL', 'MSFT', 'AMZN', 'NVDA', 'PYPL', 'ILMN', 'CHTR', 'COST', 'INTU']",10,6,6,0.6000000000000001,0.00072,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['NFLX', 'ODFL', 'MSFT', 'AMZN', 'NVDA', 'PYPL', 'ILMN', 'CHTR', 'COST', 'INTU']",10,2025,2025-10
2025-11-06,2025-11-06,2025-11-07,"['SNPS', 'DXCM', 'META', 'LULU', 'KDP', 'NVDA', 'MSFT', 'NFLX', 'AMZN', 'CHTR']",10,5,5,0.5,0.0006,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['SNPS', 'DXCM', 'META', 'LULU', 'KDP', 'NVDA', 'MSFT', 'NFLX', 'AMZN', 'CHTR']",10,2025,2025-11
2025-11-20,2025-11-20,2025-11-21,"['MELI', 'SNPS', 'PYPL', 'AMZN', 'LULU', 'META', 'NFLX', 'DXCM', 'MSFT', 'NVDA']",10,2,2,0.2,0.0002399999999999,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['MELI', 'SNPS', 'PYPL', 'AMZN', 'LULU', 'META', 'NFLX', 'DXCM', 'MSFT', 'NVDA']",10,2025,2025-11
2025-12-05,2025-12-05,2025-12-08,"['SNPS', 'MCHP', 'NVDA', 'AMZN', 'TSLA', 'MELI', 'META', 'MSFT', 'PYPL', 'NFLX']",10,2,2,0.2,0.0002399999999999,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['SNPS', 'MCHP', 'NVDA', 'AMZN', 'TSLA', 'MELI', 'META', 'MSFT', 'PYPL', 'NFLX']",10,2025,2025-12
2025-12-19,2025-12-19,2025-12-22,"['TSLA', 'NVDA', 'AMZN', 'META', 'PYPL', 'NFLX', 'MSFT', 'MCHP', 'MELI', 'SNPS']",10,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['TSLA', 'NVDA', 'AMZN', 'META', 'PYPL', 'NFLX', 'MSFT', 'MCHP', 'MELI', 'SNPS']",10,2025,2025-12
2026-01-21,2026-01-21,2026-01-22,"['ORCL', 'INTC', 'TSLA', 'LRCX', 'DXCM', 'AVGO', 'AMD', 'DLTR', 'MU', 'NVDA']",10,8,8,0.8428481560051969,0.0010114177872062,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['ORCL', 'INTC', 'TSLA', 'LRCX', 'DXCM', 'AVGO', 'AMD', 'DLTR', 'MU', 'NVDA']",10,2026,2026-01
2026-02-04,2026-02-04,2026-02-05,"['AMD', 'PYPL', 'MU', 'AVGO', 'ORCL', 'KLAC', 'LRCX', 'TSLA', 'INTC', 'NVDA']",10,2,2,0.4499108919261102,0.0005398930703113,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['AMD', 'PYPL', 'MU', 'AVGO', 'ORCL', 'KLAC', 'LRCX', 'TSLA', 'INTC', 'NVDA']",10,2026,2026-02
2026-02-19,2026-02-19,2026-02-20,"['AMD', 'ORCL', 'AVGO', 'INTU', 'PANW', 'PYPL', 'LRCX', 'KLAC', 'INTC', 'MU']",10,2,2,0.3499528239735297,0.0004199433887682,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_EW,"['AMD', 'ORCL', 'AVGO', 'INTU', 'PANW', 'PYPL', 'LRCX', 'KLAC', 'INTC', 'MU']",10,2026,2026-02
2020-01-16,2020-01-16,2020-01-17,"['LRCX', 'MELI', 'NVDA', 'FTNT', 'KLAC', 'AMAT', 'JD', 'NFLX', 'AMD', 'MU']",10,0,10,1.0,0.0012,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['LRCX', 'MELI', 'NVDA', 'FTNT', 'KLAC', 'AMAT', 'JD', 'NFLX', 'AMD', 'MU']",10,2020,2020-01
2020-01-31,2020-01-31,2020-02-03,"['KLAC', 'AMD', 'FTNT', 'AMAT', 'NVDA', 'AAPL', 'QCOM', 'JD', 'MU', 'MELI']",10,2,2,0.2749235315211839,0.0003299082378254,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['KLAC', 'AMD', 'FTNT', 'AMAT', 'NVDA', 'AAPL', 'QCOM', 'JD', 'MU', 'MELI']",10,2020,2020-01
2020-02-14,2020-02-14,2020-02-18,"['MU', 'KLAC', 'AVGO', 'MCHP', 'AMAT', 'NVDA', 'JD', 'AMD', 'QCOM', 'FTNT']",10,2,2,0.3720612316930919,0.0004464734780317,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['MU', 'KLAC', 'AVGO', 'MCHP', 'AMAT', 'NVDA', 'JD', 'AMD', 'QCOM', 'FTNT']",10,2020,2020-02
2020-03-02,2020-03-02,2020-03-03,"['AMD', 'AAPL', 'TSLA', 'MCHP', 'MU', 'JD', 'MELI', 'PANW', 'AMAT', 'NVDA']",10,4,4,0.5654507771996057,0.0006785409326395,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['AMD', 'AAPL', 'TSLA', 'MCHP', 'MU', 'JD', 'MELI', 'PANW', 'AMAT', 'NVDA']",10,2020,2020-03
2020-03-16,2020-03-16,2020-03-17,"['MCHP', 'AMAT', 'MU', 'LULU', 'TSLA', 'INTC', 'MELI', 'NVDA', 'AMD', 'AAPL']",10,2,2,0.3269410686553107,0.0003923292823863,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['MCHP', 'AMAT', 'MU', 'LULU', 'TSLA', 'INTC', 'MELI', 'NVDA', 'AMD', 'AAPL']",10,2020,2020-03
2020-03-30,2020-03-30,2020-03-31,"['AMAT', 'KLAC', 'LRCX', 'INTC', 'MCHP', 'TSLA', 'NVDA', 'MU', 'AMD', 'MELI']",10,2,2,0.3190617467147639,0.0003828740960577,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['AMAT', 'KLAC', 'LRCX', 'INTC', 'MCHP', 'TSLA', 'NVDA', 'MU', 'AMD', 'MELI']",10,2020,2020-03
2020-04-14,2020-04-14,2020-04-15,"['AMAT', 'NVDA', 'LRCX', 'WBD', 'MU', 'MELI', 'CSX', 'INTC', 'KLAC', 'MCHP']",10,2,2,0.4278954533216851,0.000513474543986,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['AMAT', 'NVDA', 'LRCX', 'WBD', 'MU', 'MELI', 'CSX', 'INTC', 'KLAC', 'MCHP']",10,2020,2020-04
2020-04-28,2020-04-28,2020-04-29,"['ADI', 'AVGO', 'LRCX', 'AMAT', 'NVDA', 'MCHP', 'MELI', 'CTAS', 'MU', 'KLAC']",10,3,3,0.5263810379545563,0.0006316572455454,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['ADI', 'AVGO', 'LRCX', 'AMAT', 'NVDA', 'MCHP', 'MELI', 'CTAS', 'MU', 'KLAC']",10,2020,2020-04
2020-05-12,2020-05-12,2020-05-13,"['CTAS', 'MU', 'AVGO', 'PAYX', 'NVDA', 'LRCX', 'KLAC', 'MCHP', 'ADI', 'AMAT']",10,1,1,0.3392769703114623,0.0004071323643737,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['CTAS', 'MU', 'AVGO', 'PAYX', 'NVDA', 'LRCX', 'KLAC', 'MCHP', 'ADI', 'AMAT']",10,2020,2020-05
2020-05-27,2020-05-27,2020-05-28,"['CDNS', 'INTC', 'MU', 'KLAC', 'PAYX', 'AMD', 'ADI', 'AVGO', 'MCHP', 'AMAT']",10,3,3,0.4602377321204668,0.0005522852785445,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['CDNS', 'INTC', 'MU', 'KLAC', 'PAYX', 'AMD', 'ADI', 'AVGO', 'MCHP', 'AMAT']",10,2020,2020-05
2020-06-10,2020-06-10,2020-06-11,"['PAYX', 'WBD', 'CDNS', 'INTC', 'ADI', 'AVGO', 'FTNT', 'AMD', 'MU', 'AMAT']",10,2,2,0.3523484648706753,0.0004228181578448,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['PAYX', 'WBD', 'CDNS', 'INTC', 'ADI', 'AVGO', 'FTNT', 'AMD', 'MU', 'AMAT']",10,2020,2020-06
2020-06-24,2020-06-24,2020-06-25,"['AMD', 'DXCM', 'CDNS', 'ISRG', 'TSLA', 'MU', 'LRCX', 'WBD', 'PAYX', 'AMAT']",10,4,4,0.6013045336278832,0.0007215654403534,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['AMD', 'DXCM', 'CDNS', 'ISRG', 'TSLA', 'MU', 'LRCX', 'WBD', 'PAYX', 'AMAT']",10,2020,2020-06
2020-07-09,2020-07-09,2020-07-10,"['WBD', 'MU', 'AMAT', 'DXCM', 'AMD', 'LRCX', 'BKNG', 'ROST', 'ADI', 'TSLA']",10,3,3,0.3919726202328611,0.0004703671442794,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['WBD', 'MU', 'AMAT', 'DXCM', 'AMD', 'LRCX', 'BKNG', 'ROST', 'ADI', 'TSLA']",10,2020,2020-07
2020-07-23,2020-07-23,2020-07-24,"['NVDA', 'WBD', 'JD', 'DXCM', 'PYPL', 'BKNG', 'ADI', 'AMAT', 'LRCX', 'MU']",10,3,3,0.3813875409223271,0.0004576650491067,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['NVDA', 'WBD', 'JD', 'DXCM', 'PYPL', 'BKNG', 'ADI', 'AMAT', 'LRCX', 'MU']",10,2020,2020-07
2020-08-06,2020-08-06,2020-08-07,"['JD', 'WBD', 'AMAT', 'FTNT', 'MU', 'LRCX', 'DXCM', 'MCHP', 'NVDA', 'ADI']",10,2,2,0.3328426492921598,0.0003994111791505,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['JD', 'WBD', 'AMAT', 'FTNT', 'MU', 'LRCX', 'DXCM', 'MCHP', 'NVDA', 'ADI']",10,2020,2020-08
2020-08-20,2020-08-20,2020-08-21,"['WBD', 'DXCM', 'FTNT', 'NFLX', 'ROST', 'LRCX', 'MCHP', 'META', 'MU', 'NVDA']",10,3,3,0.4132732838681253,0.0004959279406417,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['WBD', 'DXCM', 'FTNT', 'NFLX', 'ROST', 'LRCX', 'MCHP', 'META', 'MU', 'NVDA']",10,2020,2020-08
2020-09-03,2020-09-03,2020-09-04,"['FTNT', 'AMZN', 'WBD', 'DXCM', 'AMD', 'ILMN', 'MELI', 'NFLX', 'NVDA', 'ROST']",10,4,4,0.4522693658701999,0.0005427232390442,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['FTNT', 'AMZN', 'WBD', 'DXCM', 'AMD', 'ILMN', 'MELI', 'NFLX', 'NVDA', 'ROST']",10,2020,2020-09
2020-09-18,2020-09-18,2020-09-21,"['AMD', 'AMZN', 'AAPL', 'FTNT', 'TSLA', 'NVDA', 'DXCM', 'MELI', 'NFLX', 'ILMN']",10,2,2,0.2703270940574854,0.0003243925128689,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['AMD', 'AMZN', 'AAPL', 'FTNT', 'TSLA', 'NVDA', 'DXCM', 'MELI', 'NFLX', 'ILMN']",10,2020,2020-09
2020-10-02,2020-10-02,2020-10-05,"['AAPL', 'CRM', 'TSLA', 'AMD', 'MELI', 'DXCM', 'FTNT', 'NVDA', 'QCOM', 'NFLX']",10,2,2,0.3497180682786168,0.0004196616819343,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['AAPL', 'CRM', 'TSLA', 'AMD', 'MELI', 'DXCM', 'FTNT', 'NVDA', 'QCOM', 'NFLX']",10,2020,2020-10
2020-10-16,2020-10-16,2020-10-19,"['AAPL', 'CRM', 'AMD', 'NVDA', 'WBD', 'TSLA', 'MELI', 'NFLX', 'DXCM', 'QCOM']",10,1,1,0.2253334741450532,0.000270400168974,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['AAPL', 'CRM', 'AMD', 'NVDA', 'WBD', 'TSLA', 'MELI', 'NFLX', 'DXCM', 'QCOM']",10,2020,2020-10
2020-10-30,2020-10-30,2020-11-02,"['NVDA', 'CRM', 'TSLA', 'AAPL', 'DXCM', 'ADBE', 'AMD', 'WBD', 'NFLX', 'MELI']",10,1,1,0.2018372948240881,0.0002422047537889,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['NVDA', 'CRM', 'TSLA', 'AAPL', 'DXCM', 'ADBE', 'AMD', 'WBD', 'NFLX', 'MELI']",10,2020,2020-10
2020-11-13,2020-11-13,2020-11-16,"['CRM', 'TSLA', 'NVDA', 'META', 'AAPL', 'ADBE', 'AMD', 'WDAY', 'MELI', 'DXCM']",10,2,2,0.2932014422694106,0.0003518417307232,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['CRM', 'TSLA', 'NVDA', 'META', 'AAPL', 'ADBE', 'AMD', 'WDAY', 'MELI', 'DXCM']",10,2020,2020-11
2020-11-30,2020-11-30,2020-12-01,"['AAPL', 'NVDA', 'AMZN', 'KLAC', 'DXCM', 'MELI', 'ADBE', 'META', 'AMD', 'TSLA']",10,2,2,0.3580484680495791,0.0004296581616594,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['AAPL', 'NVDA', 'AMZN', 'KLAC', 'DXCM', 'MELI', 'ADBE', 'META', 'AMD', 'TSLA']",10,2020,2020-11
2020-12-14,2020-12-14,2020-12-15,"['BIIB', 'QCOM', 'META', 'DXCM', 'NVDA', 'WDAY', 'AAPL', 'AMZN', 'TSLA', 'AMD']",10,3,3,0.3749353742037042,0.0004499224490444,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['BIIB', 'QCOM', 'META', 'DXCM', 'NVDA', 'WDAY', 'AAPL', 'AMZN', 'TSLA', 'AMD']",10,2020,2020-12
2020-12-29,2020-12-29,2020-12-30,"['MELI', 'DXCM', 'QCOM', 'PYPL', 'BIIB', 'AMD', 'TSLA', 'NVDA', 'META', 'WDAY']",10,2,2,0.2840869597656948,0.0003409043517188,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['MELI', 'DXCM', 'QCOM', 'PYPL', 'BIIB', 'AMD', 'TSLA', 'NVDA', 'META', 'WDAY']",10,2020,2020-12
2021-01-28,2021-01-28,2021-01-29,"['AMZN', 'JD', 'AMAT', 'TSLA', 'NVDA', 'DXCM', 'MELI', 'QCOM', 'AMD', 'WDAY']",10,3,3,0.4059913708180828,0.0004871896449816,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['AMZN', 'JD', 'AMAT', 'TSLA', 'NVDA', 'DXCM', 'MELI', 'QCOM', 'AMD', 'WDAY']",10,2021,2021-01
2021-02-11,2021-02-11,2021-02-12,"['TSLA', 'MELI', 'LRCX', 'WBD', 'AMZN', 'MU', 'AMAT', 'QCOM', 'JD', 'DXCM']",10,3,3,0.4106755037605047,0.0004928106045126,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['TSLA', 'MELI', 'LRCX', 'WBD', 'AMZN', 'MU', 'AMAT', 'QCOM', 'JD', 'DXCM']",10,2021,2021-02
2021-02-26,2021-02-26,2021-03-01,"['TSLA', 'MELI', 'AMZN', 'WBD', 'PYPL', 'KLAC', 'QCOM', 'JD', 'MU', 'LRCX']",10,2,2,0.2583802790992785,0.0003100563349191,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['TSLA', 'MELI', 'AMZN', 'WBD', 'PYPL', 'KLAC', 'QCOM', 'JD', 'MU', 'LRCX']",10,2021,2021-02
2021-03-12,2021-03-12,2021-03-15,"['AMD', 'AMZN', 'JD', 'TSLA', 'MU', 'LRCX', 'QCOM', 'MELI', 'KLAC', 'PYPL']",10,1,1,0.206936061631678,0.000248323273958,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['AMD', 'AMZN', 'JD', 'TSLA', 'MU', 'LRCX', 'QCOM', 'MELI', 'KLAC', 'PYPL']",10,2021,2021-03
2021-03-26,2021-03-26,2021-03-29,"['MU', 'AMD', 'LRCX', 'AMAT', 'KLAC', 'MELI', 'TSLA', 'JD', 'QCOM', 'PYPL']",10,1,1,0.1798793653701224,0.0002158552384441,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['MU', 'AMD', 'LRCX', 'AMAT', 'KLAC', 'MELI', 'TSLA', 'JD', 'QCOM', 'PYPL']",10,2021,2021-03
2021-04-12,2021-04-12,2021-04-13,"['TSLA', 'AMD', 'AMAT', 'MELI', 'QCOM', 'KLAC', 'INTC', 'MCHP', 'MU', 'WBD']",10,3,3,0.4227636331506545,0.0005073163597807,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['TSLA', 'AMD', 'AMAT', 'MELI', 'QCOM', 'KLAC', 'INTC', 'MCHP', 'MU', 'WBD']",10,2021,2021-04
2021-04-26,2021-04-26,2021-04-27,"['TSLA', 'MELI', 'MCHP', 'QCOM', 'VRSK', 'LRCX', 'SNPS', 'KLAC', 'AMAT', 'AMD']",10,3,3,0.3450231330958405,0.000414027759715,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['TSLA', 'MELI', 'MCHP', 'QCOM', 'VRSK', 'LRCX', 'SNPS', 'KLAC', 'AMAT', 'AMD']",10,2021,2021-04
2021-05-10,2021-05-10,2021-05-11,"['AMAT', 'MELI', 'TSLA', 'LRCX', 'AAPL', 'SNPS', 'PYPL', 'JD', 'AMD', 'KLAC']",10,3,3,0.448007654998295,0.0005376091859979,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['AMAT', 'MELI', 'TSLA', 'LRCX', 'AAPL', 'SNPS', 'PYPL', 'JD', 'AMD', 'KLAC']",10,2021,2021-05
2021-05-24,2021-05-24,2021-05-25,"['WBD', 'MELI', 'AMAT', 'LRCX', 'AMZN', 'TSLA', 'KLAC', 'AAPL', 'JD', 'AMD']",10,2,2,0.3575678273597427,0.0004290813928316,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False,ML_Full_CW,"['WBD', 'MELI', 'AMAT', 'LRCX', 'AMZN', 'TSLA', 'KLAC', 'AAPL', 'JD', 'AMD']",10,2021,2021-05
